Enzyme	Concentration
R_rxn05142_c_enzyme	0.0
R_rxn05508_c_enzyme	0.0
R_rxn05401_c_enzyme	0.0
R_rxn03440_c_duplicate_2_enzyme	0.0
R_rxn02789_c_enzyme	1.7604721037572913e-05
R_rxn00692_c_duplicate_3_enzyme	0.0
R_rxn12644_c_duplicate_4_enzyme	0.0
R_rxn03419_c_enzyme	8.483750875606097e-10
R_rxn00653_c_duplicate_3_enzyme	0.0
R_rxn03243_c_enzyme	0.0
R_rxn00795_c_enzyme	0.0
R_rxn14054_c_duplicate_5_enzyme	0.0
R_rxn10259_c_enzyme	0.0
R_rxn00584_c_duplicate_2_enzyme	0.0
R_rxn12846_c_duplicate_4_enzyme	0.0
R_rxn01343_c_enzyme	0.0
R_rxn00543_c_duplicate_5_enzyme	0.0
R_rxn00766_c_enzyme	0.0
R_rxn00137_c_enzyme	0.0
R_rxn03236_c_enzyme	0.0
R_rxn00438_c_enzyme	0.0
R_rxn01512_c_enzyme	1.860698660792306e-08
R_rxn09102_c_duplicate_2_enzyme	0.0
R_rxn02933_c_duplicate_2_enzyme	4.2186442447476763e-07
R_rxn05919_c_enzyme	0.0
R_rxn05197_c_enzyme	0.0
R_rxn00836_c_enzyme	0.0
R_rxn05485_c_duplicate_2_enzyme	0.0
R_rxn04792_c_duplicate_2_enzyme	0.0
R_rxn08550_c_enzyme	1.5952420958945918e-07
R_rxn05871_c_duplicate_6_enzyme	0.0
R_rxn08708_c_enzyme	0.0
R_rxn00212_c_duplicate_2_enzyme	0.0
R_rxn01137_c_enzyme	0.0
R_rxn05872_c_duplicate_3_enzyme	0.0
R_rxn02321_c_enzyme	0.0
R_rxn05654_c_enzyme	0.0
R_rxn04727_c_enzyme	0.0
R_rxn07449_c_enzyme	0.0
R_rxn01521_c_duplicate_2_enzyme	0.0
R_rxn00938_c_enzyme	0.0
R_rxn08814_c_enzyme	0.0
R_rxn00543_c_enzyme	0.0
R_rxn00569_c_duplicate_3_enzyme	0.0
R_EX_cpd10516_e_enzyme	0
R_rxn00212_c_enzyme	0.0
R_rxn05347_c_enzyme	0.0
R_rxn12643_c_duplicate_2_enzyme	0.0
R_rxn11834_c_duplicate_2_enzyme	0.0
R_rxn09102_c_enzyme	0.0
R_rxn10344_c_enzyme	0.0
R_rxn00288_c_duplicate_2_enzyme	0.0
R_rxn01218_c_duplicate_2_enzyme	0.0
R_rxn10264_c_enzyme	0.0
R_EX_cpd00224_e_enzyme	0
R_rxn06448_c_enzyme	6.41221655189688e-08
R_rxn05232_c_enzyme	1.8528087724779924e-08
R_rxn05235_c_enzyme	0.0
R_rxn10344_c_duplicate_2_enzyme	0.0
R_rxn00791_c_enzyme	1.0838237825421076e-06
R_rxn10184_c_enzyme	0.0
R_rxn04938_c_duplicate_2_enzyme	0.0
R_rxn00917_c_enzyme	1.348753384707243e-06
R_rxn08901_c_duplicate_2_enzyme	0.0
R_rxn00555_c_enzyme	1.5908001037096867e-07
R_rxn04597_c_duplicate_2_enzyme	0.0
R_rxn09345_c_enzyme	2.9230763641900794e-08
R_rxn01504_c_duplicate_2_enzyme	0.0
R_rxn08087_c_enzyme	1.5952420958945918e-07
R_rxn00146_c_enzyme	0.0
R_rxn01362_c_enzyme	0.0
R_rxn00676_c_duplicate_3_enzyme	0.0
R_rxn00979_c_enzyme	8.483750875606097e-10
R_rxn08552_c_enzyme	0.0
R_rxn00974_c_enzyme	0.0
R_rxn03456_c_enzyme	0.0
R_rxn05156_c_enzyme	0.0
R_rxn01465_c_duplicate_2_enzyme	5.140384009503929e-07
R_rxn12643_c_duplicate_4_enzyme	0.0
R_rxn11809_c_duplicate_7_enzyme	0.0
R_rxn01279_c_duplicate_2_enzyme	0.0
R_rxn02305_c_enzyme	0.0
R_rxn00650_c_duplicate_2_enzyme	0.0
R_rxn04794_c_enzyme	4.2186442447476763e-07
R_rxn00190_c_enzyme	0.0
R_rxn05252_c_duplicate_4_enzyme	0.0
R_rxn02898_c_duplicate_3_enzyme	0.0
R_rxn00293_c_duplicate_2_enzyme	0.0
R_rxn06510_c_enzyme	0.0
R_rxn01854_c_enzyme	0.0
R_rxn03282_c_duplicate_4_enzyme	0.0
R_rxn02400_c_enzyme	0.0
R_rxn00471_c_enzyme	0.0
R_rxn08016_c_enzyme	1.353455195939818e-07
R_rxn05197_c_duplicate_2_enzyme	0.0
R_rxn02687_c_enzyme	0.0
R_rxn02782_c_enzyme	0.0
R_rxn04792_c_enzyme	0.0
R_rxn07883_c_enzyme	0.0
R_rxn00368_c_duplicate_2_enzyme	0.0
R_rxn03243_c_duplicate_4_enzyme	0.0
R_rxn15949_c_enzyme	3.5006834870870695e-05
R_rxn05219_c_enzyme	0.0
R_rxn01454_c_enzyme	0.0
R_rxn05646_c_enzyme	0
R_rxn00410_c_enzyme	0.0
R_EX_cpd01171_e_enzyme	0
R_rxn05957_c_enzyme	1.932049959702736e-07
R_rxn00584_c_enzyme	0.0
R_rxn00539_c_duplicate_3_enzyme	0.0
R_rxn01445_c_duplicate_3_enzyme	0.0
R_rxn00100_c_enzyme	6.362813156708271e-10
R_rxn00543_c_duplicate_7_enzyme	0.0
R_rxn08180_c_enzyme	8.483750875606093e-12
R_rxn05347_c_duplicate_3_enzyme	0.0
R_rxn01479_c_enzyme	0.0
R_rxn04726_c_duplicate_3_enzyme	0.0
R_rxn02045_c_enzyme	0.0
R_rxn05250_c_duplicate_7_enzyme	0.0
R_rxn00375_c_enzyme	1.349432525326994e-06
R_rxn02067_c_enzyme	0.0
R_rxn02177_c_enzyme	0.0
R_rxn00831_c_enzyme	0.0
R_rxn01790_c_enzyme	6.362813156708271e-10
R_rxn02201_c_enzyme	0.0
R_rxn01799_c_enzyme	0.0
R_rxn00288_c_duplicate_6_enzyme	0.0
R_rxn01518_c_enzyme	0.0
R_rxn00473_c_enzyme	0.0
R_rxn05872_c_duplicate_7_enzyme	0.0
R_rxn03611_c_enzyme	0.0
R_rxn05252_c_duplicate_5_enzyme	0.0
R_rxn02056_c_enzyme	0.0
R_rxn05255_c_enzyme	0.0
R_rxn09448_c_duplicate_3_enzyme	0.0
R_rxn00789_c_enzyme	1.3112305581525988e-06
R_rxn02680_c_enzyme	0.0
R_rxn09992_c_duplicate_2_enzyme	0.0
R_rxn03249_c_enzyme	0.0
R_rxn00715_c_enzyme	0.0
R_rxn10253_c_enzyme	0.0
R_rxn00119_c_duplicate_3_enzyme	6.575258106100355e-07
R_rxn04736_c_duplicate_2_enzyme	0.0
R_rxn11944_c_enzyme	0.0
R_rxn00874_c_duplicate_4_enzyme	0.0
R_rxn03150_c_enzyme	0.0
R_rxn08845_c_enzyme	0.0
R_rxn05561_c_duplicate_3_enzyme	0.0
R_rxn00947_c_duplicate_4_enzyme	0.0
R_rxn04726_c_duplicate_2_enzyme	0.0
R_rxn07876_c_duplicate_2_enzyme	0.0
R_rxn00038_c_enzyme	0.0
R_rxn05488_c_enzyme	0
R_rxn05345_c_duplicate_2_enzyme	0.0
R_rxn05485_c_enzyme	0.0
R_rxn05049_c_enzyme	0.0
R_rxn00568_c_enzyme	0.0
R_rxn00771_c_enzyme	0.0
R_rxn08798_c_enzyme	0.0
R_rxn07901_c_enzyme	0.0
R_rxn00178_c_duplicate_5_enzyme	2.039281616723815e-06
R_rxn00148_c_duplicate_2_enzyme	1.798394758124257e-05
R_rxn00569_c_enzyme	0.0
R_rxn10229_c_enzyme	0.0
R_rxn09272_c_enzyme	3.137303109656915e-06
R_rxn02969_c_enzyme	0.0
R_rxn00406_c_duplicate_2_enzyme	0.0
R_rxn00484_c_enzyme	0.0
R_rxn08812_c_enzyme	0.0
R_rxn01544_c_duplicate_2_enzyme	0.0
R_rxn01547_c_enzyme	0.0
R_rxn03512_c_enzyme	0.0
R_rxn00288_c_duplicate_4_enzyme	0.0
R_rxn05249_c_duplicate_6_enzyme	0.0
R_rxn00623_c_enzyme	2.5657992468948024e-07
R_rxn00182_c_enzyme	0.0
R_rxn11946_c_enzyme	0.0
R_EX_cpd00138_e_enzyme	0
R_rxn05456_c_duplicate_2_enzyme	0.0
R_rxn11834_c_duplicate_5_enzyme	0.0
R_rxn01851_c_enzyme	0.0
R_rxn05248_c_duplicate_5_enzyme	0.0
R_rxn05617_c_enzyme	0.0
R_rxn09448_c_duplicate_7_enzyme	0.0
R_rxn12634_c_duplicate_5_enzyme	0.0
R_rxn03916_c_enzyme	0.0
R_rxn09562_c_enzyme	0.0
R_EX_cpd00129_e_enzyme	0
R_rxn09692_c_enzyme	0.0
R_rxn01530_c_enzyme	0.0
R_EX_cpd00009_e_enzyme	0
R_rxn08615_c_enzyme	0.0
R_rxn02181_c_duplicate_2_enzyme	0.0
R_rxn07842_c_enzyme	0.0
R_EX_cpd00007_e_enzyme	0
R_rxn01265_c_enzyme	0.0
R_rxn05248_c_duplicate_7_enzyme	0.0
R_rxn05467_c_enzyme	7.17499364416222e-05
R_rxn08983_c_enzyme	0.0
R_rxn07584_c_enzyme	0.0
R_rxn10203_c_enzyme	0.0
R_rxn00224_c_enzyme	0.0
R_rxn00671_c_enzyme	0.0
R_rxn01152_c_enzyme	0.0
R_rxn00741_c_enzyme	0.0
R_rxn05613_c_enzyme	0.0
R_rxn01446_c_enzyme	0.0
R_rxn09992_c_duplicate_4_enzyme	0.0
R_rxn01961_c_duplicate_3_enzyme	0.0
R_rxn12644_c_duplicate_5_enzyme	0.0
R_rxn02460_c_enzyme	0.0
R_rxn08025_c_duplicate_3_enzyme	0.0
R_rxn01301_c_enzyme	1.932049959702736e-07
R_rxn01292_c_enzyme	0.0
R_rxn02319_c_enzyme	0.0
R_rxn03005_c_enzyme	1.1362049208519556e-06
R_rxn01603_c_enzyme	8.483750875606097e-10
R_rxn06208_c_enzyme	0.0
R_rxn10121_c_duplicate_2_enzyme	0.0
R_rxn03483_c_enzyme	0.0
R_rxn05389_c_enzyme	0.0
R_rxn10343_c_enzyme	0.0
R_rxn05362_c_enzyme	0.0
R_rxn05369_c_enzyme	0.0
R_rxn01484_c_enzyme	0.0
R_rxn00763_c_duplicate_3_enzyme	0.0
R_rxn01219_c_enzyme	0.0
R_rxn04736_c_duplicate_4_enzyme	0.0
R_rxn12635_c_enzyme	0.0
R_rxn02795_c_enzyme	0.0
R_rxn06075_c_duplicate_2_enzyme	0.0
R_rxn08805_c_enzyme	0.0
R_rxn05217_c_enzyme	0.0
R_rxn00649_c_enzyme	0.0
R_rxn00412_c_enzyme	0.0
R_rxn09450_c_enzyme	0.0
R_rxn12641_c_enzyme	0.0
R_rxn04723_c_enzyme	0.0
R_rxn01492_c_enzyme	0.0
R_rxn04704_c_enzyme	0.0
R_rxn01390_c_enzyme	0.0
R_rxn09240_c_duplicate_2_enzyme	0.0
R_rxn06493_c_duplicate_2_enzyme	0.0
R_rxn12637_c_duplicate_5_enzyme	0.0
R_rxn02107_c_duplicate_2_enzyme	0.0
R_rxn00192_c_duplicate_2_enzyme	0.0
R_rxn09205_c_enzyme	0.0
R_rxn02642_c_enzyme	0.0
R_rxn08294_c_duplicate_2_enzyme	0.0
R_rxn00288_c_enzyme	0.0
R_rxn06038_c_enzyme	0.0
R_rxn01257_c_duplicate_3_enzyme	0.0
R_rxn00085_c_duplicate_2_enzyme	0.0
R_rxn10268_c_enzyme	0.0
R_rxn10224_c_enzyme	0.0
R_EX_cpd00305_e_enzyme	0
R_rxn09450_c_duplicate_7_enzyme	0.0
R_rxn01286_c_duplicate_5_enzyme	0.0
R_rxn10233_c_enzyme	0.0
R_rxn00650_c_duplicate_5_enzyme	0.0
R_rxn09692_c_duplicate_5_enzyme	0.0
R_rxn03241_c_enzyme	0.0
R_rxn00242_c_enzyme	0.0
R_rxn02283_c_enzyme	1.349432525326994e-06
R_EX_cpd03847_e_enzyme	0
R_rxn05381_c_enzyme	0.0
R_rxn10231_c_enzyme	0.0
R_rxn01332_c_enzyme	0.0
R_rxn05287_c_enzyme	0.0
R_rxn01486_c_enzyme	0.0
R_rxn10225_c_enzyme	0.0
R_rxn01604_c_enzyme	0.0
R_rxn12844_c_duplicate_3_enzyme	0.0
R_rxn01200_c_enzyme	0.0
R_EX_cpd00159_e_enzyme	0
R_rxn00467_c_enzyme	0
R_rxn05500_c_enzyme	0
R_rxn00124_c_duplicate_2_enzyme	0.0
R_rxn01270_c_duplicate_2_enzyme	0.0
R_rxn03108_c_enzyme	0.0
R_rxn03446_c_enzyme	0.0
R_rxn03843_c_enzyme	0.0
R_rxn21856_c_duplicate_2_enzyme	4.2418754378030465e-12
R_rxn02866_c_enzyme	0.0
R_rxn00392_c_enzyme	0.0
R_rxn05231_c_duplicate_2_enzyme	0.0
R_rxn01114_c_duplicate_2_enzyme	0.0
R_rxn02186_c_enzyme	4.444121896046412e-05
R_rxn08975_c_enzyme	4.121259867994305e-05
R_rxn05344_c_duplicate_2_enzyme	0.0
R_rxn02475_c_duplicate_3_enzyme	0.0
R_rxn01334_c_enzyme	0.0
R_rxn01521_c_enzyme	0.0
R_rxn05602_c_enzyme	0.0
R_rxn05234_c_enzyme	0.0
R_rxn00979_c_duplicate_2_enzyme	0.0
R_rxn09264_c_duplicate_2_enzyme	0.0
R_rxn00611_c_enzyme	2.9486972918344094e-07
R_rxn05655_c_duplicate_2_enzyme	0.0
R_rxn00782_c_duplicate_2_enzyme	0.0
R_rxn00060_c_enzyme	0.0
R_rxn08706_c_enzyme	3.1904841917891837e-07
R_rxn05201_c_enzyme	0.0
R_rxn08849_c_enzyme	0.0
R_rxn00394_c_enzyme	0.0
R_rxn00320_c_duplicate_2_enzyme	0.0
R_rxn00001_c_duplicate_2_enzyme	0.0
R_rxn00225_c_enzyme	0.0
R_rxn00390_c_enzyme	0.0
R_rxn00794_c_duplicate_2_enzyme	0.0
R_rxn10256_c_enzyme	0.0
R_rxn01505_c_enzyme	0.0
R_rxn01851_c_duplicate_3_enzyme	0.0
R_rxn00999_c_duplicate_2_enzyme	0.0
R_rxn03610_c_enzyme	0.0
R_rxn10806_c_enzyme	0.0
R_rxn03142_c_enzyme	0.0
R_rxn08976_c_enzyme	0.0
R_rxn05049_c_duplicate_2_enzyme	0.0
R_rxn03535_c_enzyme	0.0
R_rxn01437_c_enzyme	0.0
R_rxn03047_c_enzyme	0.0
R_rxn00173_c_enzyme	0.0
R_rxn01011_c_enzyme	8.190064978966643e-07
R_rxn05343_c_enzyme	0.0
R_rxn21863_c_enzyme	4.2418754378030465e-12
R_rxn00283_c_duplicate_2_enzyme	8.734233620208364e-08
R_rxn11892_c_duplicate_2_enzyme	0.0
R_rxn02610_c_enzyme	0.0
R_rxn03365_c_duplicate_2_enzyme	0.0
R_rxn09207_c_enzyme	0.0
R_rxn01352_c_enzyme	0.0
R_rxn01480_c_duplicate_2_enzyme	0.0
R_rxn00770_c_enzyme	2.7690847428236237e-06
R_rxn12847_c_duplicate_6_enzyme	0.0
R_rxn05301_c_enzyme	0.0
R_rxn02522_c_enzyme	0.0
R_rxn10209_c_enzyme	0.0
R_rxn04908_c_duplicate_4_enzyme	0.0
R_rxn00763_c_enzyme	0.0
R_rxn08094_c_enzyme	0.0
R_rxn00471_c_duplicate_2_enzyme	0.0
R_rxn00527_c_duplicate_5_enzyme	1.8104107261049292e-07
R_rxn06037_c_duplicate_2_enzyme	0.0
R_rxn05154_c_duplicate_4_enzyme	0.0
R_rxn05154_c_duplicate_3_enzyme	0.0
R_rxn03333_c_duplicate_6_enzyme	0.0
R_rxn01575_c_enzyme	4.2186442447476763e-07
R_rxn12633_c_duplicate_5_enzyme	0.0
R_rxn08820_c_enzyme	0.0
R_rxn11760_c_enzyme	0.0
R_rxn01740_c_enzyme	0.0
R_rxn05380_c_enzyme	0.0
R_rxn12224_c_enzyme	0.0
R_rxn02934_c_duplicate_2_enzyme	4.2186442447476763e-07
R_rxn02402_c_enzyme	9.430526901369684e-07
R_rxn12642_c_duplicate_2_enzyme	0.0
R_rxn00903_c_enzyme	7.793592581649521e-06
R_rxn01069_c_enzyme	0.0
R_rxn00193_c_enzyme	0.0
R_rxn14089_c_duplicate_4_enzyme	0.0
R_rxn05385_c_enzyme	0.0
R_rxn12846_c_duplicate_3_enzyme	0.0
R_rxn00506_c_duplicate_3_enzyme	0.0
R_rxn05655_c_enzyme	0.0
R_rxn05006_c_enzyme	0.0
R_rxn01602_c_enzyme	0.0
R_rxn08842_c_enzyme	0.0
R_rxn00461_c_enzyme	3.349193859928277e-07
R_EX_cpd00041_e_enzyme	0
R_EX_cpd00794_e_enzyme	0
R_rxn02228_c_duplicate_2_enzyme	0.0
R_rxn00300_c_duplicate_2_enzyme	0.0
R_rxn00206_c_enzyme	0.0
R_rxn01315_c_enzyme	0.0
R_rxn01000_c_enzyme	2.4935792065018125e-07
R_rxn05387_c_enzyme	0.0
R_rxn07673_c_enzyme	0.0
R_rxn04270_c_duplicate_2_enzyme	0.0
R_rxn05150_c_enzyme	0.0
R_rxn01300_c_enzyme	0.0
R_rxn06432_c_enzyme	3.407105464749783e-07
R_rxn01049_c_enzyme	0.0
R_rxn12634_c_duplicate_3_enzyme	0.0
R_EX_cpd00264_e_enzyme	0
R_rxn12634_c_duplicate_6_enzyme	0.0
R_EX_cpd00204_c_enzyme	0
R_rxn00420_c_enzyme	0.0
R_rxn06647_c_enzyme	0.0
R_EX_cpd00971_e_enzyme	0
R_rxn00493_c_duplicate_3_enzyme	0.0
R_rxn03909_c_enzyme	6.860054662037102e-08
R_rxn00692_c_enzyme	0.0
R_rxn07841_c_enzyme	0.0
R_rxn00324_c_enzyme	0.0
R_rxn01275_c_enzyme	0.0
R_rxn08307_c_enzyme	0.0
R_rxn10221_c_enzyme	0.0
R_rxn05251_c_duplicate_6_enzyme	0.0
R_rxn00988_c_duplicate_5_enzyme	0.0
R_rxn05249_c_duplicate_5_enzyme	0.0
R_rxn05183_c_duplicate_2_enzyme	0.0
R_rxn00132_c_duplicate_2_enzyme	0.0
R_rxn05561_c_enzyme	0.0
R_rxn09692_c_duplicate_4_enzyme	0.0
R_rxn01642_c_duplicate_3_enzyme	0.0
R_rxn05379_c_duplicate_2_enzyme	0.0
R_rxn09992_c_duplicate_5_enzyme	0.0
R_rxn09112_c_enzyme	0.0
R_rxn05248_c_duplicate_3_enzyme	0.0
R_rxn05460_c_duplicate_2_enzyme	0.0
R_rxn05206_c_enzyme	1.617859775728958e-06
R_rxn05305_c_duplicate_3_enzyme	0.0
R_rxn02418_c_duplicate_3_enzyme	0.0
R_rxn00020_c_enzyme	0.0
R_rxn12640_c_duplicate_6_enzyme	0.0
R_rxn02185_c_duplicate_3_enzyme	0.0
R_rxn10228_c_enzyme	0.0
R_rxn10199_c_duplicate_3_enzyme	0.0
R_rxn02380_c_enzyme	0.0
R_rxn01368_c_duplicate_2_enzyme	0.0
R_rxn00966_c_enzyme	0.0
R_rxn12640_c_duplicate_2_enzyme	0.0
R_rxn00469_c_duplicate_3_enzyme	0.0
R_rxn02586_c_enzyme	0.0
R_rxn00056_c_enzyme	0.0
R_rxn02090_c_duplicate_2_enzyme	0.0
R_rxn05177_c_enzyme	0.0
R_rxn01975_c_enzyme	0.0
R_rxn01138_c_duplicate_2_enzyme	0.0
R_rxn00029_c_enzyme	0.0
R_rxn10265_c_enzyme	0.0
R_rxn06434_c_enzyme	2.7789344664861544e-07
R_rxn02166_c_enzyme	0.0
R_rxn05348_c_duplicate_2_enzyme	0.0
R_rxn00422_c_enzyme	0.0
R_rxn01455_c_enzyme	0.0
R_rxn00260_c_duplicate_3_enzyme	0.0
R_rxn06160_c_enzyme	0.0
R_rxn12844_c_duplicate_2_enzyme	0.0
R_rxn10042_c_duplicate_4_enzyme	0.0
R_rxn00800_c_enzyme	6.302267794936455e-06
R_rxn10227_c_enzyme	0.0
R_rxn00879_c_enzyme	0.0
R_rxn06443_c_enzyme	2.1825349692584168e-07
R_rxn00575_c_enzyme	0.0
R_rxn01517_c_duplicate_2_enzyme	1.860698660792306e-08
R_rxn05581_c_enzyme	0.0
R_rxn00328_c_duplicate_2_enzyme	0.0
R_rxn05367_c_enzyme	0.0
R_rxn05402_c_enzyme	0.0
R_rxn00608_c_duplicate_5_enzyme	0.0
R_rxn00105_c_enzyme	0.0
R_rxn00472_c_duplicate_2_enzyme	0.0
R_rxn04908_c_duplicate_3_enzyme	0.0
R_rxn00692_c_duplicate_2_enzyme	7.750987057332658e-10
R_rxn10113_c_duplicate_5_enzyme	0.0
R_rxn00713_c_enzyme	0.0
R_rxn03282_c_duplicate_6_enzyme	0.0
R_rxn11801_c_enzyme	0.0
R_rxn02288_c_enzyme	0.0
R_rxn00874_c_enzyme	0.0
R_rxn00947_c_duplicate_2_enzyme	0.0
R_EX_cpd00637_e_enzyme	0
R_rxn05441_c_enzyme	0.0
R_rxn08309_c_enzyme	1.353455195939818e-07
R_rxn00170_c_enzyme	0.0
R_rxn05557_c_enzyme	0.0
R_rxn08127_c_enzyme	0.0
R_EX_cpd00797_e_enzyme	0
R_rxn11727_c_enzyme	0.0
R_EX_cpd00036_e_enzyme	0
R_rxn00678_c_enzyme	0.0
R_EX_cpd00023_e_enzyme	0
R_rxn12206_c_enzyme	0.0
R_rxn00358_c_enzyme	0.0
R_rxn01607_c_enzyme	0.0
R_rxn03892_c_enzyme	0.0
R_rxn05468_c_enzyme	7.041550181969498e-05
R_rxn00608_c_duplicate_2_enzyme	0.0
R_rxn08840_c_enzyme	0.0
R_rxn00601_c_enzyme	0.0
R_rxn04278_c_enzyme	0.0
R_rxn02261_c_enzyme	0.0
R_rxn01329_c_enzyme	0.0
R_rxn09265_c_duplicate_2_enzyme	0.0
R_rxn01834_c_duplicate_2_enzyme	0.0
R_rxn11834_c_duplicate_7_enzyme	0.0
R_rxn03893_c_enzyme	0.0
R_rxn07688_c_duplicate_2_enzyme	0.0
R_rxn04648_c_enzyme	0.0
R_rxn01135_c_enzyme	0.0
R_rxn09953_c_enzyme	0.0
R_rxn00101_c_duplicate_2_enzyme	0.0
R_rxn14054_c_enzyme	0.0
R_rxn01225_c_enzyme	0.0
R_rxn09200_c_enzyme	1.353455195939818e-07
R_rxn08819_c_enzyme	0.0
R_rxn00347_c_enzyme	0.0
R_rxn02804_c_duplicate_5_enzyme	5.897394583668819e-07
R_rxn02889_c_enzyme	0.0
R_EX_cpd00092_e_enzyme	0
R_rxn04954_c_enzyme	1.9320923784571142e-07
R_rxn00222_c_enzyme	0.0
R_rxn01480_c_duplicate_4_enzyme	0.0
R_rxn01021_c_enzyme	0.0
R_rxn01985_c_enzyme	0.0
R_rxn00501_c_duplicate_2_enzyme	0.0
R_rxn05452_c_enzyme	0.0
R_rxn03422_c_enzyme	0.0
R_rxn05360_c_enzyme	0.0
R_rxn02832_c_enzyme	0.0
R_rxn00650_c_duplicate_3_enzyme	0.0
R_rxn09111_c_enzyme	0.0
R_rxn00299_c_enzyme	0.0
R_rxn00499_c_duplicate_2_enzyme	0.0
R_rxn00872_c_duplicate_2_enzyme	0.0
R_rxn12846_c_duplicate_2_enzyme	0.0
R_rxn05252_c_duplicate_6_enzyme	0.0
R_rxn00405_c_enzyme	1.4846564032310661e-08
R_EX_cpd00080_e_enzyme	0
R_rxn01314_c_enzyme	0.0
R_rxn02819_c_enzyme	0.0
R_rxn01646_c_enzyme	0.0
R_rxn01044_c_enzyme	0.0
R_rxn05298_c_duplicate_2_enzyme	0.0
R_rxn00790_c_duplicate_2_enzyme	0.0
R_rxn01834_c_duplicate_3_enzyme	0.0
R_rxn10214_c_enzyme	0.0
R_rxn04736_c_enzyme	0.0
R_rxn11726_c_enzyme	0.0
R_rxn00898_c_enzyme	8.780574222669531e-06
R_rxn09208_c_enzyme	1.353455195939818e-07
R_rxn02473_c_enzyme	2.706922354884913e-06
R_rxn03333_c_enzyme	0.0
R_rxn01405_c_enzyme	0.0
R_rxn07448_c_duplicate_2_enzyme	0.0
R_rxn10261_c_enzyme	0.0
R_rxn02341_c_enzyme	6.205096821603841e-09
R_rxn00336_c_enzyme	9.87253187693454e-06
R_rxn05364_c_enzyme	0.0
R_rxn01286_c_duplicate_2_enzyme	8.190064978966643e-07
R_rxn03004_c_enzyme	4.419943983231341e-07
R_rxn01213_c_enzyme	8.676392304294622e-07
R_rxn02261_c_duplicate_2_enzyme	0.0
R_rxn04780_c_enzyme	0.0
R_EX_cpd00314_e_enzyme	0
R_rxn02318_c_enzyme	0.0
R_rxn08129_c_enzyme	0.0
R_rxn01834_c_enzyme	0.0
R_rxn01507_c_duplicate_2_enzyme	0.0
R_rxn00368_c_enzyme	7.092979003284217e-07
R_rxn02508_c_duplicate_2_enzyme	0.0
R_rxn08433_c_enzyme	0.0
R_rxn05359_c_duplicate_2_enzyme	0.0
R_rxn05663_c_enzyme	0.0
R_rxn00011_c_duplicate_3_enzyme	0.0
R_rxn03537_c_enzyme	0.0
R_rxn05305_c_duplicate_2_enzyme	0.0
R_rxn03407_c_enzyme	0.0
R_rxn03246_c_duplicate_2_enzyme	0.0
R_rxn06752_c_enzyme	0.0
R_rxn12146_c_enzyme	0.0
R_rxn08954_c_enzyme	0.0
R_rxn04744_c_enzyme	0.0
R_rxn10258_c_enzyme	0.0
R_rxn05613_c_duplicate_2_enzyme	0.0
R_rxn03903_c_enzyme	0.0
R_rxn08300_c_duplicate_2_enzyme	0.0
R_rxn01257_c_enzyme	8.483750875606097e-10
R_rxn04600_c_enzyme	0.0
R_rxn11749_c_enzyme	0.0
R_rxn10161_c_duplicate_2_enzyme	0.0
R_rxn03282_c_duplicate_3_enzyme	0.0
R_rxn01868_c_enzyme	0.0
R_rxn12634_c_enzyme	0.0
R_rxn06510_c_duplicate_3_enzyme	0.0
R_rxn04736_c_duplicate_7_enzyme	0.0
R_rxn02331_c_enzyme	9.173187721722113e-07
R_rxn10163_c_duplicate_3_enzyme	0.0
R_rxn05143_c_enzyme	0.0
R_EX_cpd00393_e_enzyme	0
R_rxn05305_c_enzyme	0.0
R_rxn00655_c_enzyme	0.0
R_rxn00147_c_duplicate_2_enzyme	0.0
R_rxn06600_c_duplicate_2_enzyme	0.0
R_rxn06436_c_enzyme	4.934942111950658e-07
R_rxn01434_c_enzyme	3.049717766574304e-06
R_rxn01286_c_duplicate_4_enzyme	0.0
R_rxn02314_c_enzyme	0.0
R_rxn10269_c_duplicate_2_enzyme	0.0
R_rxn02000_c_enzyme	0.0
R_rxn01647_c_duplicate_2_enzyme	0.0
R_rxn03907_c_enzyme	3.215384000609088e-07
R_rxn01068_c_enzyme	7.889972301607495e-07
R_rxn02475_c_enzyme	0.0
R_rxn05388_c_duplicate_2_enzyme	0.0
R_rxn03467_c_enzyme	0.0
R_rxn05236_c_enzyme	0.0
R_rxn06672_c_enzyme	0.0
R_rxn00337_c_duplicate_3_enzyme	2.8254552287531637e-05
R_rxn09449_c_duplicate_5_enzyme	0.0
R_rxn00055_c_enzyme	0.0
R_rxn05451_c_duplicate_2_enzyme	0.0
R_rxn09240_c_duplicate_4_enzyme	2.5657992468948024e-07
R_EX_cpd00001_e_enzyme	0
R_rxn05346_c_duplicate_2_enzyme	0.0
R_rxn01986_c_enzyme	0.0
R_rxn05252_c_enzyme	0.0
R_rxn00670_c_duplicate_2_enzyme	0.0
R_rxn00065_c_enzyme	0.0
R_rxn08312_c_enzyme	0.0
R_rxn02484_c_enzyme	0.0
R_rxn04133_c_enzyme	0.0
R_rxn14054_c_duplicate_3_enzyme	0.0
R_EX_cpd01030_e_enzyme	0
R_rxn14264_c_enzyme	0.0
R_rxn02804_c_enzyme	0.0
R_rxn09449_c_duplicate_2_enzyme	0.0
R_rxn05313_c_enzyme	1.7842141348333195e-06
R_rxn09198_c_enzyme	0.0
R_rxn03408_c_enzyme	2.9114112067361213e-08
R_rxn00117_c_enzyme	0.0
R_rxn10113_c_duplicate_4_enzyme	0.0
