Enzyme	Concentration
R_THRS_duplicate_2_enzyme	0.0
R_GARFT_enzyme	1.2006352592188994e-07
R_DNA_enzyme	0
R_UREA_enzyme	0.0
R_UREA_duplicate_2_enzyme	0.0
R_UREA_duplicate_3_enzyme	0.0
R_GUAPRT_enzyme	1.4063546367631883e-06
R_HMBS_enzyme	0.0
R_USHD_enzyme	3.8013048768043525e-08
R_ADIPt_enzyme	0
R_PGLYCP_enzyme	0.0
R_PGLYCP_duplicate_2_enzyme	0.0
R_PGLYCP_duplicate_3_enzyme	0.0
R_PGLYCP_duplicate_4_enzyme	0.0
R_PGLYCP_duplicate_5_enzyme	0.0
R_BENZOTt_enzyme	0
R_DHPS_enzyme	3.194373846048971e-09
R_PNTOt4_enzyme	0
R_DHPS2_enzyme	0.0
R_UDPGD_enzyme	0.0
R_HYD1_enzyme	0
R_GUAt_enzyme	0
R_KNTt_enzyme	0
R_THMDt2_enzyme	0
R_GUAt2_enzyme	0
R_PACt_enzyme	0
R_FORA_enzyme	0.0
R_FORA_duplicate_2_enzyme	0.0
R_FORA_duplicate_3_enzyme	0.0
R_FORA_duplicate_4_enzyme	0.0
R_Maintenance_enzyme	0
R_CRNt7_enzyme	0
R_HEXTT_enzyme	0.0
R_OTO4BZ_enzyme	0
R_URIDK2r_enzyme	1.8238357333391904e-07
R_OBTFL_enzyme	0
R_FBMO15p_enzyme	0.0
R_FBMO15p_duplicate_2_enzyme	0.0
R_FBMO15p_duplicate_3_enzyme	0.0
R_FBMO15p_duplicate_4_enzyme	0.0
R_ALR2_enzyme	0.0
R_ALR2_duplicate_2_enzyme	0.0
R_ALR2_duplicate_3_enzyme	0.0
R_ALR2_duplicate_4_enzyme	0.0
R_ALR2_duplicate_5_enzyme	0.0
R_ALR2_duplicate_6_enzyme	0.0
R_ALR2_duplicate_7_enzyme	0.0
R_ALR2_duplicate_8_enzyme	0.0
R_ALR2_duplicate_9_enzyme	0.0
R_ALR2_duplicate_10_enzyme	0.0
R_ALR2_duplicate_11_enzyme	0.0
R_ALR2_duplicate_12_enzyme	0.0
R_ETHAAL_enzyme	0.0
R_ETHAAL_duplicate_2_enzyme	0.0
R_PGRPP_enzyme	1.4863421505689623e-07
R_LEUTA_enzyme	0.0
R_ADIPL_enzyme	0.0
R_ADIPL_duplicate_2_enzyme	0.0
R_ADIPL_duplicate_3_enzyme	0.0
R_ADIPL_duplicate_4_enzyme	0.0
R_ADIPL_duplicate_5_enzyme	0.0
R_ADIPL_duplicate_6_enzyme	0.0
R_ADIPL_duplicate_7_enzyme	0.0
R_ADIPL_duplicate_8_enzyme	0.0
R_ADIPL_duplicate_9_enzyme	0.0
R_ADIPL_duplicate_10_enzyme	0.0
R_ADIPL_duplicate_11_enzyme	0.0
R_ADIPL_duplicate_12_enzyme	0.0
R_ADIPL_duplicate_13_enzyme	0.0
R_ADIPL_duplicate_14_enzyme	0.0
R_ADIPL_duplicate_15_enzyme	0.0
R_ADIPL_duplicate_16_enzyme	0.0
R_ADIPL_duplicate_17_enzyme	0.0
R_ADIPL_duplicate_18_enzyme	0.0
R_ADIPL_duplicate_19_enzyme	0.0
R_CO2t_enzyme	0
R_CRNBTCT_enzyme	0.0
R_CRNBTCT_duplicate_2_enzyme	0.0
R_SO4t_enzyme	0
R_UDCPDP_enzyme	4.791560769081117e-07
R_3HBZOR_enzyme	0
R_ARGSS_enzyme	0.0
R_ACKr_enzyme	0.0
R_ACKr_duplicate_2_enzyme	0.0
R_GSPMDS_enzyme	0.0
R_ENCOAR_enzyme	0.0
R_ENCOAR_duplicate_2_enzyme	0.0
R_ENCOAR_duplicate_3_enzyme	0.0
R_ENCOAR_duplicate_4_enzyme	0.0
R_ENCOAR_duplicate_5_enzyme	0.0
R_TSULabc_enzyme	0.0
R_ACOATA_enzyme	0
R_NITORT_enzyme	0.0
R_PHCHGS_enzyme	0
R_LPADSS_enzyme	3.8013048768043525e-08
R_CBIAT_enzyme	0.0
R_CBIAT_duplicate_2_enzyme	0.0
R_CBIAT1_enzyme	0.0
R_CBIAT1_duplicate_2_enzyme	0.0
R_3HBCD_enzyme	0.0
R_3HBCD_duplicate_2_enzyme	0.0
R_ORNabc_enzyme	0.0
R_ORNabc_duplicate_2_enzyme	0.0
R_ORNabc_duplicate_3_enzyme	0.0
R_ORNabc_duplicate_4_enzyme	0.0
R_ORNabc_duplicate_5_enzyme	0.0
R_ORNabc_duplicate_6_enzyme	0.0
R_BACCL_enzyme	0.0
R_BACCL_duplicate_2_enzyme	0.0
R_NT5C_enzyme	0.0
R_LEUtr_enzyme	0
R_KNAKGT_enzyme	0
R_2PGt_enzyme	0
R_PACCOAL_enzyme	0.0
R_PACCOAL_duplicate_2_enzyme	0.0
R_PACCOAL_duplicate_3_enzyme	0.0
R_NTD13_enzyme	0.0
R_CYTK1_enzyme	9.107555233846954e-07
R_CYTK2_enzyme	0.0
R_LLACtr_enzyme	0
R_UAMAS_enzyme	0.0
R_UAMAS_duplicate_2_enzyme	4.791560769081117e-07
R_FRUabc_enzyme	0.0
R_TRE6PP_enzyme	0.0
R_NTPPD7_enzyme	0.0
R_NTPPD7_duplicate_2_enzyme	0.0
R_NTPPD7_duplicate_3_enzyme	0.0
R_NTPPD7_duplicate_4_enzyme	0.0
R_NTPPD7_duplicate_5_enzyme	0.0
R_NTPPD7_duplicate_6_enzyme	0.0
R_NTPPD8_enzyme	0.0
R_NTPPD8_duplicate_2_enzyme	0.0
R_NTPPD8_duplicate_3_enzyme	0.0
R_NTPPD8_duplicate_4_enzyme	0.0
R_NTPPD8_duplicate_5_enzyme	0.0
R_NTPPD8_duplicate_6_enzyme	0.0
R_P5CR1_enzyme	0.0
R_NTPPD5_enzyme	0.0
R_NTPPD5_duplicate_2_enzyme	0.0
R_NTPPD5_duplicate_3_enzyme	0.0
R_NTPPD5_duplicate_4_enzyme	0.0
R_NTPPD5_duplicate_5_enzyme	0.0
R_NTPPD5_duplicate_6_enzyme	0.0
R_NTPPD6_enzyme	0.0
R_NTPPD6_duplicate_2_enzyme	0.0
R_NTPPD6_duplicate_3_enzyme	0.0
R_NTPPD6_duplicate_4_enzyme	0.0
R_NTPPD6_duplicate_5_enzyme	0.0
R_NTPPD6_duplicate_6_enzyme	0.0
R_P5CR2_enzyme	0.0
R_NTPPD3_enzyme	0.0
R_NTPPD3_duplicate_2_enzyme	0.0
R_NTPPD3_duplicate_3_enzyme	0.0
R_NTPPD3_duplicate_4_enzyme	0.0
R_NTPPD3_duplicate_5_enzyme	0.0
R_NTPPD3_duplicate_6_enzyme	0.0
R_NTPPD4_enzyme	0.0
R_NTPPD4_duplicate_2_enzyme	0.0
R_NTPPD4_duplicate_3_enzyme	0.0
R_NTPPD4_duplicate_4_enzyme	0.0
R_NTPPD4_duplicate_5_enzyme	0.0
R_NTPPD4_duplicate_6_enzyme	0.0
R_NTPPD2_enzyme	0.0
R_NTPPD2_duplicate_2_enzyme	0.0
R_NTPPD2_duplicate_3_enzyme	0.0
R_NTPPD2_duplicate_4_enzyme	0.0
R_NTPPD2_duplicate_5_enzyme	0.0
R_NTPPD2_duplicate_6_enzyme	0.0
R_GLUDC_enzyme	0.0
R_ACMANAPP_enzyme	0.0
R_ACMANAPP_duplicate_2_enzyme	0.0
R_ACMANAPP_duplicate_3_enzyme	0.0
R_ACMANAPP_duplicate_4_enzyme	0.0
R_IPPS_enzyme	0.0
R_IPPS_duplicate_2_enzyme	0.0
R_NTPPD9_enzyme	0.0
R_NTPPD9_duplicate_2_enzyme	0.0
R_NTPPD9_duplicate_3_enzyme	0.0
R_NTPPD9_duplicate_4_enzyme	0.0
R_NTPPD9_duplicate_5_enzyme	0.0
R_NTPPD9_duplicate_6_enzyme	0.0
R_ASP4DC_enzyme	0.0
R_DAGK_enzyme	7.602609753608705e-08
R_PPPNt2r_enzyme	0
R_IMLTAP_enzyme	0.0
R_IMLTAP_duplicate_2_enzyme	0.0
R_IMLTAP_duplicate_3_enzyme	0.0
R_IMLTAP_duplicate_4_enzyme	0.0
R_UAPGR_enzyme	4.791560769081117e-07
R_FPGLUS1_enzyme	3.194373846048971e-09
R_DMPPS_enzyme	0.0
R_DMPPS_duplicate_2_enzyme	0.0
R_FPGLUS2_enzyme	0.0
R_GTPDPK_enzyme	0.0
R_GTPDPK_duplicate_2_enzyme	0.0
R_IGPDH_enzyme	0.0
R_PRAZCFT_enzyme	0.0
R_BIPHED2_enzyme	0.0
R_PRASUCS_enzyme	0.0
R_BIPHED1_enzyme	0.0
R_PSUDS_enzyme	0.0
R_CITL_enzyme	0.0
R_CITL_duplicate_2_enzyme	0.0
R_CITL_duplicate_3_enzyme	0.0
R_CITL_duplicate_4_enzyme	0.0
R_BZOTD1p_enzyme	0.0
R_MSDHA_enzyme	0.0
R_MSDHA_duplicate_2_enzyme	0.0
R_MSDHA_duplicate_3_enzyme	0.0
R_CYNTt2_enzyme	0
R_ACOADG_enzyme	0.0
R_4CBMCLC_enzyme	0.0
R_4CBMCLC_duplicate_2_enzyme	0.0
R_FLALDTHR_enzyme	0
R_PGAMT_enzyme	1.0343382513523102e-06
R_SULabc_enzyme	0.0
R_CSNt2_enzyme	0
R_PPBNGS_enzyme	0.0
R_SERD_L_enzyme	0.0
R_SERD_L_duplicate_2_enzyme	0.0
R_SERD_L_duplicate_3_enzyme	0.0
R_Protein_enzyme	0
R_MACR4_enzyme	0.0
R_MACR4_duplicate_2_enzyme	0.0
R_CS_enzyme	0.0
R_CS_duplicate_2_enzyme	0.0
R_CS_duplicate_3_enzyme	0.0
R_PROtr_enzyme	0
R_MACR1_enzyme	0.0
R_MACR1_duplicate_2_enzyme	0.0
R_UROCH_enzyme	0.0
R_UROCH_duplicate_2_enzyme	0.0
R_RBFK_enzyme	3.966814434322583e-12
R_MACR3_enzyme	0.0
R_MACR3_duplicate_2_enzyme	0.0
R_PRAMPC_enzyme	0.0
R_MACR2_enzyme	0.0
R_MACR2_duplicate_2_enzyme	0.0
R_ARGabc_enzyme	0.0
R_ARGabc_duplicate_2_enzyme	0.0
R_ARGabc_duplicate_3_enzyme	0.0
R_ARGabc_duplicate_4_enzyme	0.0
R_ARGabc_duplicate_5_enzyme	0.0
R_ARGabc_duplicate_6_enzyme	0.0
R_DHFR2p_enzyme	1.8343902064797842e-05
R_ACDH3_enzyme	0.0
R_ACDH3_duplicate_2_enzyme	0.0
R_ACDH3_duplicate_3_enzyme	0.0
R_ACDH3_duplicate_4_enzyme	0.0
R_ACDH3_duplicate_5_enzyme	0.0
R_ACDH3_duplicate_6_enzyme	0.0
R_ACDH3_duplicate_7_enzyme	0.0
R_HMB4DPR_enzyme	0.0
R_HMB4DPR_duplicate_2_enzyme	0.0
R_ACDH4_enzyme	0.0
R_ACDH4_duplicate_2_enzyme	0.0
R_ACDH4_duplicate_3_enzyme	0.0
R_ACDH4_duplicate_4_enzyme	0.0
R_ACDH4_duplicate_5_enzyme	0.0
R_ACDH4_duplicate_6_enzyme	0.0
R_ACDH4_duplicate_7_enzyme	0.0
R_ACDH5_enzyme	0.0
R_ACDH5_duplicate_2_enzyme	0.0
R_ACDH5_duplicate_3_enzyme	0.0
R_ACDH5_duplicate_4_enzyme	0.0
R_ACDH5_duplicate_5_enzyme	0.0
R_ACDH5_duplicate_6_enzyme	0.0
R_ACDH5_duplicate_7_enzyme	0.0
R_AMPN_enzyme	0.0
R_ACDH6_enzyme	0.0
R_ACDH6_duplicate_2_enzyme	0.0
R_ACDH6_duplicate_3_enzyme	0.0
R_ACDH6_duplicate_4_enzyme	0.0
R_ACDH6_duplicate_5_enzyme	0.0
R_ACDH6_duplicate_6_enzyme	0.0
R_ACDH6_duplicate_7_enzyme	0.0
R_ACDH7_enzyme	0.0
R_ACDH7_duplicate_2_enzyme	0.0
R_ACDH7_duplicate_3_enzyme	0.0
R_ACDH7_duplicate_4_enzyme	0.0
R_ACDH7_duplicate_5_enzyme	0.0
R_ACDH7_duplicate_6_enzyme	0.0
R_ACDH7_duplicate_7_enzyme	0.0
R_4ETHPMH_enzyme	0.0
R_4ETHPMH_duplicate_2_enzyme	0.0
R_4ETHPMH_duplicate_3_enzyme	0.0
R_4ETHPMH_duplicate_4_enzyme	0.0
R_SADT_enzyme	0.0
R_SADT_duplicate_2_enzyme	0.0
R_SADT_duplicate_3_enzyme	0.0
R_ACDH8_enzyme	0.0
R_ACDH8_duplicate_2_enzyme	0.0
R_ACDH8_duplicate_3_enzyme	0.0
R_ACDH8_duplicate_4_enzyme	0.0
R_ACDH8_duplicate_5_enzyme	0.0
R_ACDH8_duplicate_6_enzyme	0.0
R_ACDH8_duplicate_7_enzyme	0.0
R_SADT2_enzyme	0.0
R_SADT2_duplicate_2_enzyme	0.0
R_SADT2_duplicate_3_enzyme	0.0
R_DNTPPA_enzyme	0.0
R_DNTPPA_duplicate_2_enzyme	0.0
R_DNTPPA_duplicate_3_enzyme	0.0
R_DNTPPA_duplicate_4_enzyme	0.0
R_DNTPPA_duplicate_5_enzyme	0.0
R_DNTPPA_duplicate_6_enzyme	0.0
R_DNTPPA_duplicate_7_enzyme	0.0
R_DNTPPA_duplicate_8_enzyme	0.0
R_DNTPPA_duplicate_9_enzyme	0.0
R_DNTPPA_duplicate_10_enzyme	0.0
R_DNTPPA_duplicate_11_enzyme	0.0
R_DNTPPA_duplicate_12_enzyme	0.0
R_DNTPPA_duplicate_13_enzyme	0.0
R_DNTPPA_duplicate_14_enzyme	0.0
R_DNTPPA_duplicate_15_enzyme	0.0
R_DNTPPA_duplicate_16_enzyme	0.0
R_DNTPPA_duplicate_17_enzyme	0.0
R_DNTPPA_duplicate_18_enzyme	0.0
R_DNTPPA_duplicate_19_enzyme	0.0
R_DNTPPA_duplicate_20_enzyme	0.0
R_DNTPPA_duplicate_21_enzyme	0.0
R_DNTPPA_duplicate_22_enzyme	0.0
R_DNTPPA_duplicate_23_enzyme	0.0
R_DNTPPA_duplicate_24_enzyme	0.0
R_HPPH_enzyme	0.0
R_HPPH_duplicate_2_enzyme	0.0
R_HPPH_duplicate_3_enzyme	0.0
R_HPPH_duplicate_4_enzyme	0.0
R_TYRTRS_enzyme	6.874231609584914e-07
R_CATL_enzyme	0.0
R_CATL_duplicate_2_enzyme	0.0
R_CATL_duplicate_3_enzyme	0.0
R_FTHFD_enzyme	0.0
R_FTHFD_duplicate_2_enzyme	0.0
R_ADSL1r_enzyme	0.0
R_ADSUCL1_enzyme	0.0
R_PMANM_enzyme	0.0
R_PMANM_duplicate_2_enzyme	0.0
R_PMANM_duplicate_3_enzyme	0.0
R_AGDC_enzyme	0.0
R_CITt_enzyme	0
R_HBDH_enzyme	0.0
R_ENO_enzyme	0.0001664578058816082
R_DHFR3p_enzyme	0.0
R_ALAAPT_enzyme	0.0
R_AACOAS_enzyme	0.0
R_ALDD2x_enzyme	0.0
R_ALDD2x_duplicate_2_enzyme	0.0
R_ALDD2x_duplicate_3_enzyme	0.0
R_ALDD2x_duplicate_4_enzyme	0.0
R_ALDD2x_duplicate_5_enzyme	0.0
R_ALDD2x_duplicate_6_enzyme	0.0
R_ALDD2x_duplicate_7_enzyme	0.0
R_ALDD2x_duplicate_8_enzyme	0.0
R_ALDD2x_duplicate_9_enzyme	0.0
R_ALDD2x_duplicate_10_enzyme	0.0
R_ALDD2x_duplicate_11_enzyme	0.0
R_ALDD2x_duplicate_12_enzyme	0.0
R_ALDD2x_duplicate_13_enzyme	0.0
R_ALDD2x_duplicate_14_enzyme	0.0
R_AACOAR_enzyme	0.0
R_AACOAR_duplicate_2_enzyme	0.0
R_AACOAR_duplicate_3_enzyme	0.0
R_BZOTCOA_enzyme	0.0
R_BZOTCOA_duplicate_2_enzyme	0.0
R_CYSS_enzyme	0.0
R_CYSS_duplicate_2_enzyme	0.0
R_CYSS_duplicate_3_enzyme	0.0
R_MALS_enzyme	0.0
R_CYSST4_enzyme	0.0
R_PRMIIZCI_enzyme	0.0
R_TAGL1_Nlimit_enzyme	0.0
R_ACDH2_enzyme	0.0
R_ACDH2_duplicate_2_enzyme	0.0
R_ACDH2_duplicate_3_enzyme	0.0
R_ACDH2_duplicate_4_enzyme	0.0
R_ACDH2_duplicate_5_enzyme	0.0
R_ACDH2_duplicate_6_enzyme	0.0
R_ACDH2_duplicate_7_enzyme	0.0
R_ACDH1_enzyme	0.0
R_ACDH1_duplicate_2_enzyme	0.0
R_ACDH1_duplicate_3_enzyme	0.0
R_ACDH1_duplicate_4_enzyme	0.0
R_ACDH1_duplicate_5_enzyme	0.0
R_ACDH1_duplicate_6_enzyme	0.0
R_ACDH1_duplicate_7_enzyme	0.0
R_PPCOAT_enzyme	0
R_IPPMD_enzyme	0.0
R_IPPMD_duplicate_2_enzyme	0.0
R_GTPCII_enzyme	3.966814434322583e-12
R_U23GAAT_enzyme	7.602609753608705e-08
R_DLDHD_enzyme	0.0
R_NNDPR_enzyme	0.0
R_NNDPR_duplicate_2_enzyme	0.0
R_PHETA2_enzyme	0.0
R_PHETA2_duplicate_2_enzyme	0.0
R_PHETA1_enzyme	0
R_GLUDy_enzyme	0.0
R_GLUDy_duplicate_2_enzyme	0.0
R_GDH1_enzyme	0.0
R_GDH1_duplicate_2_enzyme	0.0
R_HISTP_enzyme	0
R_CHLabc_enzyme	0
R_BHMT_enzyme	0.0
R_FORt_enzyme	0
R_KNt_enzyme	0
R_HISTRS_enzyme	6.541244179466856e-07
R_DGK1_enzyme	0.0
R_PPLCc_enzyme	0.0
R_PPLCc_duplicate_2_enzyme	0.0
R_PPLCc_duplicate_3_enzyme	0.0
R_PPLCc_duplicate_4_enzyme	0.0
R_ACOTA_enzyme	0.0
R_PPLCg_enzyme	0.0
R_PPLCg_duplicate_2_enzyme	0.0
R_PPLCg_duplicate_3_enzyme	0.0
R_PPLCg_duplicate_4_enzyme	0.0
R_ALHD10_enzyme	0.0
R_ALHD10_duplicate_2_enzyme	0.0
R_ALHD10_duplicate_3_enzyme	0.0
R_ALHD10_duplicate_4_enzyme	0.0
R_ALHD10_duplicate_5_enzyme	0.0
R_ALHD10_duplicate_6_enzyme	0.0
R_ALHD10_duplicate_7_enzyme	0.0
R_ALHD10_duplicate_8_enzyme	0.0
R_ALHD10_duplicate_9_enzyme	0.0
R_ALHD10_duplicate_10_enzyme	0.0
R_ALHD10_duplicate_11_enzyme	0.0
R_ALHD10_duplicate_12_enzyme	0.0
R_ALHD10_duplicate_13_enzyme	0.0
R_ALHD10_duplicate_14_enzyme	0.0
R_LYSt_enzyme	0
R_TYRtr_enzyme	0
R_PPLCe_enzyme	0.0
R_PPLCe_duplicate_2_enzyme	0.0
R_PPLCe_duplicate_3_enzyme	0.0
R_PPLCe_duplicate_4_enzyme	0.0
R_CDS_enzyme	6.278701513111591e-07
R_ALHD13_enzyme	0.0
R_ALHD13_duplicate_2_enzyme	0.0
R_ALHD13_duplicate_3_enzyme	0.0
R_ALHD13_duplicate_4_enzyme	0.0
R_ALHD13_duplicate_5_enzyme	0.0
R_ALHD13_duplicate_6_enzyme	0.0
R_ALHD13_duplicate_7_enzyme	0.0
R_ALHD13_duplicate_8_enzyme	0.0
R_ALHD13_duplicate_9_enzyme	0.0
R_ALHD13_duplicate_10_enzyme	0.0
R_ALHD13_duplicate_11_enzyme	0.0
R_ALHD13_duplicate_12_enzyme	0.0
R_ALHD13_duplicate_13_enzyme	0.0
R_ALHD13_duplicate_14_enzyme	0.0
R_ALHD14_enzyme	0.0
R_ALHD14_duplicate_2_enzyme	0.0
R_ALHD14_duplicate_3_enzyme	0.0
R_ALHD14_duplicate_4_enzyme	0.0
R_ALHD14_duplicate_5_enzyme	0.0
R_ALHD14_duplicate_6_enzyme	0.0
R_ALHD14_duplicate_7_enzyme	0.0
R_ALHD14_duplicate_8_enzyme	0.0
R_ALHD14_duplicate_9_enzyme	0.0
R_ALHD14_duplicate_10_enzyme	0.0
R_ALHD14_duplicate_11_enzyme	0.0
R_ALHD14_duplicate_12_enzyme	0.0
R_ALHD14_duplicate_13_enzyme	0.0
R_ALHD14_duplicate_14_enzyme	0.0
R_GTHPe_enzyme	0.0
R_PHACA_enzyme	0
R_ALHD11_enzyme	0.0
R_ALHD11_duplicate_2_enzyme	0.0
R_ALHD11_duplicate_3_enzyme	0.0
R_ALHD11_duplicate_4_enzyme	0.0
R_ALHD11_duplicate_5_enzyme	0.0
R_ALHD11_duplicate_6_enzyme	0.0
R_ALHD11_duplicate_7_enzyme	0.0
R_ALHD11_duplicate_8_enzyme	0.0
R_ALHD11_duplicate_9_enzyme	0.0
R_ALHD11_duplicate_10_enzyme	0.0
R_ALHD11_duplicate_11_enzyme	0.0
R_ALHD11_duplicate_12_enzyme	0.0
R_ALHD11_duplicate_13_enzyme	0.0
R_ALHD11_duplicate_14_enzyme	0.0
R_ALHD12_enzyme	0.0
R_ALHD12_duplicate_2_enzyme	0.0
R_ALHD12_duplicate_3_enzyme	0.0
R_ALHD12_duplicate_4_enzyme	0.0
R_ALHD12_duplicate_5_enzyme	0.0
R_ALHD12_duplicate_6_enzyme	0.0
R_ALHD12_duplicate_7_enzyme	0.0
R_ALHD12_duplicate_8_enzyme	0.0
R_ALHD12_duplicate_9_enzyme	0.0
R_ALHD12_duplicate_10_enzyme	0.0
R_ALHD12_duplicate_11_enzyme	0.0
R_ALHD12_duplicate_12_enzyme	0.0
R_ALHD12_duplicate_13_enzyme	0.0
R_ALHD12_duplicate_14_enzyme	0.0
R_VALtr_enzyme	0
R_ALHD15_enzyme	0.0
R_ALHD15_duplicate_2_enzyme	0.0
R_ALHD15_duplicate_3_enzyme	0.0
R_ALHD15_duplicate_4_enzyme	0.0
R_ALHD15_duplicate_5_enzyme	0.0
R_ALHD15_duplicate_6_enzyme	0.0
R_ALHD15_duplicate_7_enzyme	0.0
R_ALHD15_duplicate_8_enzyme	0.0
R_ALHD15_duplicate_9_enzyme	0.0
R_ALHD15_duplicate_10_enzyme	0.0
R_ALHD15_duplicate_11_enzyme	0.0
R_ALHD15_duplicate_12_enzyme	0.0
R_ALHD15_duplicate_13_enzyme	0.0
R_ALHD15_duplicate_14_enzyme	0.0
R_ALHD16_enzyme	0.0
R_ALHD16_duplicate_2_enzyme	0.0
R_ALHD16_duplicate_3_enzyme	0.0
R_ALHD16_duplicate_4_enzyme	0.0
R_ALHD16_duplicate_5_enzyme	0.0
R_ALHD16_duplicate_6_enzyme	0.0
R_ALHD16_duplicate_7_enzyme	0.0
R_ALHD16_duplicate_8_enzyme	0.0
R_ALHD16_duplicate_9_enzyme	0.0
R_ALHD16_duplicate_10_enzyme	0.0
R_ALHD16_duplicate_11_enzyme	0.0
R_ALHD16_duplicate_12_enzyme	0.0
R_ALHD16_duplicate_13_enzyme	0.0
R_ALHD16_duplicate_14_enzyme	0.0
R_PSCIT_enzyme	3.194373846048971e-09
R_AC4HB_enzyme	0
R_DXPS_enzyme	0.0
R_PGLCED_enzyme	0.0
R_PGLCED_duplicate_2_enzyme	0.0
R_PGLCED_duplicate_3_enzyme	0.0
R_PGLCED_duplicate_4_enzyme	0.0
R_PGLCED_duplicate_5_enzyme	0.0
R_PGLCED_duplicate_6_enzyme	0.0
R_PGLCED_duplicate_7_enzyme	0.0
R_OHPHM_enzyme	0.0
R_OHPHM_duplicate_2_enzyme	0.0
R_PIt2r_enzyme	0
R_NADTRHD_enzyme	0
R_CNITRT_enzyme	0.0
R_HMR_0629_enzyme	0.0
R_HMR_0629_duplicate_2_enzyme	0.0
R_DALAT_enzyme	4.7915607690811154e-08
R_IPPMIa_enzyme	0.0
R_IPPMIa_duplicate_2_enzyme	0.0
R_IPPMIa_duplicate_3_enzyme	0.0
R_IPPMIa_duplicate_4_enzyme	0.0
R_IPPMIa_duplicate_5_enzyme	0.0
R_IPMALD2_enzyme	0.0
R_IPMALD2_duplicate_2_enzyme	0.0
R_IPMALD2_duplicate_3_enzyme	0.0
R_IPMALD2_duplicate_4_enzyme	0.0
R_IPMALD2_duplicate_5_enzyme	0.0
R_PPLDe_enzyme	0.0
R_PPLDe_duplicate_2_enzyme	0.0
R_AMALT3_enzyme	0.0
R_AMALT4_enzyme	0.0
R_AMALT1_enzyme	0.0
R_AOXSr_enzyme	0.0
R_AMALT2_enzyme	0.0
R_4HPHEACt_enzyme	0
R_CYTTS5_enzyme	0.0
R_ALCD2x_enzyme	0.0
R_ALCD2x_duplicate_2_enzyme	0.0
R_ALCD2x_duplicate_3_enzyme	0.0
R_ALCD2x_duplicate_4_enzyme	0.0
R_ALCD2x_duplicate_5_enzyme	0.0
R_ALCD2x_duplicate_6_enzyme	0.0
R_ALCD2x_duplicate_7_enzyme	3.14853254774827e-05
R_ALCD2x_duplicate_8_enzyme	0.0
R_CYTTS4_enzyme	0.0
R_ACFM1_enzyme	0.0
R_ACFM1_duplicate_2_enzyme	0.0
R_SLCYSS_enzyme	0.0
R_SLCYSS_duplicate_2_enzyme	0.0
R_SLCYSS_duplicate_3_enzyme	0.0
R_SLCYSS_duplicate_4_enzyme	0.0
R_CYTTS1_enzyme	0.0
R_ACFM3_enzyme	0.0
R_ACFM3_duplicate_2_enzyme	0.0
R_ACFM2_enzyme	0.0
R_ACFM2_duplicate_2_enzyme	0.0
R_CYTTS3_enzyme	0.0
R_CYTTS2_enzyme	0.0
R_PIabc_enzyme	0
R_MCITD_enzyme	0.0
R_MCITD_duplicate_2_enzyme	0.0
R_MCITD_duplicate_3_enzyme	0.0
R_MCITD_duplicate_4_enzyme	0.0
R_GLUabc_enzyme	0.0
R_GLUabc_duplicate_2_enzyme	0.0
R_GLUabc_duplicate_3_enzyme	0.0
R_GLUabc_duplicate_4_enzyme	0.0
R_GLUabc_duplicate_5_enzyme	0.0
R_GLUabc_duplicate_6_enzyme	0.0
R_ACLDc_enzyme	0.0
R_ACLDc_duplicate_2_enzyme	0.0
R_ACLDc_duplicate_3_enzyme	0.0
R_ACLDc_duplicate_4_enzyme	0.0
R_ACLDc_duplicate_5_enzyme	0.0
R_ACLDc_duplicate_6_enzyme	0.0
R_ACLDc_duplicate_7_enzyme	0.0
R_ACLDc_duplicate_8_enzyme	0.0
R_METTRSS_enzyme	0.0
R_ALLTNt2r_enzyme	0
R_G5TDPDP_enzyme	0.0
R_ANt_enzyme	0
R_HSTPT_enzyme	0.0
R_HSTPT_duplicate_2_enzyme	0.0
R_U3AGDA_enzyme	7.602609753608705e-08
R_3OXCOAT_enzyme	0.0
R_3OXCOAT_duplicate_2_enzyme	0.0
R_3OXCOAT_duplicate_3_enzyme	0.0
R_OBUTt_enzyme	0
R_ARBt2r_enzyme	0
R_GMHEPK_enzyme	1.1403914630413055e-07
R_HPYRRy_enzyme	0.0
R_HPYRRy_duplicate_2_enzyme	0.0
R_ACLDn_enzyme	0.0
R_ACLDn_duplicate_2_enzyme	0.0
R_ACLDn_duplicate_3_enzyme	0.0
R_ACLDn_duplicate_4_enzyme	0.0
R_ACLDn_duplicate_5_enzyme	0.0
R_ACLDn_duplicate_6_enzyme	0.0
R_ACLDn_duplicate_7_enzyme	0.0
R_ACLDn_duplicate_8_enzyme	0.0
R_GMAND_enzyme	0.0
R_ASNtr_enzyme	0
R_3HCINNMH_enzyme	0.0
R_ACNAMt2_enzyme	0
R_CINNDO_enzyme	0.0
R_CINNDO_duplicate_2_enzyme	0.0
R_FLALDO_enzyme	0
R_PPNDH_enzyme	0.0
R_PPND_enzyme	0.0
R_ALCD19_enzyme	0.0
R_ALCD19_duplicate_2_enzyme	0.0
R_CARHM2_enzyme	0.0
R_CARHM2_duplicate_2_enzyme	0.0
R_CARHM1_enzyme	0.0
R_CARHM1_duplicate_2_enzyme	0.0
R_GLYCTO1_enzyme	0.0
R_GLYCTO1_duplicate_2_enzyme	0.0
R_GLYCTO1_duplicate_3_enzyme	0.0
R_GLYCTO1_duplicate_4_enzyme	0.0
